Date,Open,High,Low,Close,Adj Close,Volume
2016-12-24,53.549999,54.410000,46.770000,46.770000,46.770000,39152
2016-12-25,46.770000,48.779999,42.720001,45.560001,45.560001,13514
2016-12-26,45.560001,45.560001,41.990002,43.009998,43.009998,21503
2016-12-27,43.009998,47.330002,35.000000,44.009998,44.009998,37551
2016-12-28,44.009998,54.220001,43.020000,48.869999,48.869999,87690
2016-12-29,48.869999,54.990002,47.980000,50.200001,50.200001,25617
2016-12-30,50.200001,52.770000,49.549999,52.000000,52.000000,27070
2016-12-31,52.000000,52.000000,48.000000,48.000000,48.000000,33195
2017-01-01,48.000000,49.009998,47.380001,49.000000,49.000000,37828
2017-01-02,49.000000,53.009998,47.410000,50.080002,50.080002,39735
2017-01-03,50.080002,55.299999,47.500000,50.000000,50.000000,49426
2017-01-04,50.000000,54.700001,49.110001,53.139999,53.139999,85785
2017-01-05,53.139999,58.009998,44.009998,49.990002,49.990002,128451
2017-01-06,49.990002,51.009998,45.650002,46.290001,46.290001,34559
2017-01-07,46.290001,48.000000,44.450001,46.750000,46.750000,46948
2017-01-08,46.750000,47.880001,45.150002,45.150002,45.150002,22940
2017-01-09,45.150002,47.500000,45.150002,45.490002,45.490002,25177
2017-01-10,45.490002,47.009998,45.299999,45.299999,45.299999,20872
2017-01-11,45.299999,45.599998,38.849998,40.040001,40.040001,83113
2017-01-12,40.040001,47.880001,39.840000,43.000000,43.000000,47154
2017-01-13,43.000000,45.009998,42.209999,43.040001,43.040001,17144
2017-01-14,43.040001,50.000000,43.040001,44.980000,44.980000,23506
2017-01-15,44.980000,45.009998,43.400002,44.209999,44.209999,18041
2017-01-16,44.209999,50.000000,43.400002,43.419998,43.419998,13199
2017-01-17,43.419998,45.869999,43.410000,45.009998,45.009998,36696
2017-01-18,45.009998,45.009998,42.500000,43.240002,43.240002,79146
2017-01-19,43.240002,44.389999,43.060001,43.990002,43.990002,31024
2017-01-20,43.990002,44.500000,43.009998,43.279999,43.279999,16629
2017-01-21,43.279999,45.000000,43.070000,43.259998,43.259998,31691
2017-01-22,43.259998,44.590000,42.900002,42.900002,42.900002,44429
2017-01-23,42.900002,43.980000,42.560001,42.560001,42.560001,20649
2017-01-24,42.560001,43.900002,41.040001,41.049999,41.049999,26092
2017-01-25,41.049999,41.110001,39.020000,39.110001,39.110001,39847
2017-01-26,39.110001,41.970001,37.110001,37.110001,37.110001,48808
2017-01-27,37.110001,40.349998,37.110001,38.810001,38.810001,53429
2017-01-28,38.810001,38.810001,37.860001,38.000000,38.000000,10660
2017-01-29,38.000000,40.900002,37.970001,38.720001,38.720001,25766
2017-01-30,38.720001,40.400002,38.160000,40.299999,40.299999,12957
2017-01-31,40.299999,40.400002,38.000000,39.720001,39.720001,45378
2017-02-01,39.720001,40.130001,38.930000,39.299999,39.299999,23628
2017-02-02,39.299999,40.389999,38.750000,39.779999,39.779999,22134
2017-02-03,39.779999,39.779999,37.250000,38.500000,38.500000,44878
2017-02-04,38.500000,39.410000,37.860001,39.000000,39.000000,21998
2017-02-05,39.000000,39.130001,37.520000,37.520000,37.520000,38247
2017-02-06,37.520000,38.000000,37.000000,37.099998,37.099998,35037
2017-02-07,37.099998,37.099998,34.889999,36.290001,36.290001,55720
2017-02-08,36.290001,36.560001,34.330002,34.560001,34.560001,90541
2017-02-09,34.560001,35.520000,32.000000,32.570000,32.570000,126485
2017-02-10,32.570000,33.240002,32.099998,32.509998,32.509998,20684
2017-02-11,32.509998,33.950001,32.380001,32.580002,32.580002,16863
2017-02-12,32.580002,32.900002,31.040001,31.040001,31.040001,44751
2017-02-13,31.040001,31.680000,30.030001,30.709999,30.709999,71070
2017-02-14,30.709999,33.150002,30.240000,33.150002,33.150002,64984
2017-02-15,33.150002,34.080002,31.219999,33.669998,33.669998,53070
2017-02-16,33.669998,34.349998,32.650002,33.000000,33.000000,47851
2017-02-17,33.000000,33.439999,31.629999,32.000000,32.000000,26490
2017-02-18,32.000000,32.000000,30.620001,30.620001,30.620001,42454
2017-02-19,30.620001,30.840000,30.180000,30.280001,30.280001,23201
2017-02-20,30.280001,31.530001,30.280001,31.129999,31.129999,37491
2017-02-21,31.129999,31.129999,22.000000,30.209999,30.209999,41514
2017-02-22,30.209999,30.209999,27.000000,27.000000,27.000000,57749
2017-02-23,27.000000,33.009998,26.430000,30.010000,30.010000,81345
2017-02-24,30.010000,32.009998,28.010000,30.350000,30.350000,42702
2017-02-25,30.350000,30.719999,28.580000,29.020000,29.020000,28238
2017-02-26,29.020000,30.010000,28.010000,29.240000,29.240000,20994
2017-02-27,29.240000,38.939999,29.240000,36.160000,36.160000,286481
2017-02-28,36.160000,38.520000,34.700001,36.869999,36.869999,219480
2017-03-01,36.869999,42.009998,36.869999,41.650002,41.650002,172455
2017-03-02,41.650002,42.900002,35.000000,39.700001,39.700001,213841
2017-03-03,39.700001,42.200001,37.709999,41.380001,41.380001,154221
2017-03-04,41.380001,43.009998,35.000000,41.500000,41.500000,103283
2017-03-05,41.500000,41.500000,38.830002,39.400002,39.400002,48850
2017-03-06,39.400002,40.029999,37.669998,39.490002,39.490002,97730
2017-03-07,39.490002,40.630001,37.400002,37.830002,37.830002,72138
2017-03-08,37.830002,37.830002,34.880001,36.000000,36.000000,74293
2017-03-09,36.000000,37.490002,34.150002,36.549999,36.549999,48187
2017-03-10,36.549999,39.009998,32.009998,34.400002,34.400002,256172
2017-03-11,34.400002,39.439999,34.400002,38.910000,38.910000,200869
2017-03-12,38.910000,44.000000,37.270000,39.139999,39.139999,177643
2017-03-13,39.139999,48.990002,39.139999,48.000000,48.000000,607970
2017-03-14,48.000000,49.000000,42.889999,44.029999,44.029999,279976
2017-03-15,44.029999,50.000000,43.020000,46.299999,46.299999,338023
2017-03-16,46.299999,53.000000,45.009998,47.849998,47.849998,486222
2017-03-17,47.849998,53.009998,40.099998,45.020000,45.020000,882290
2017-03-18,45.020000,80.410004,45.000000,64.000000,64.000000,3492644
2017-03-19,64.000000,78.739998,50.000000,65.010002,65.010002,1616564
2017-03-20,65.010002,78.000000,65.010002,71.680000,71.680000,954374
2017-03-21,71.680000,75.000000,63.000000,65.040001,65.040001,1017789
2017-03-22,65.040001,70.269997,63.509998,66.419998,66.419998,468986
2017-03-23,66.419998,68.139999,64.680000,65.489998,65.489998,233899
2017-03-24,65.489998,80.000000,60.400002,62.889999,62.889999,1469410
2017-03-25,62.889999,66.320000,61.779999,61.939999,61.939999,550990
2017-03-26,61.939999,63.790001,58.000000,58.259998,58.259998,333844
2017-03-27,58.259998,61.200001,53.000000,56.419998,56.419998,417047
2017-03-28,56.419998,74.769997,52.790001,63.110001,63.110001,1637926
2017-03-29,63.110001,67.680000,61.000000,62.540001,62.540001,430872
2017-03-30,62.540001,64.099998,60.560001,60.560001,60.560001,371326
2017-03-31,60.560001,64.910004,60.119999,62.220001,62.220001,387388
2017-04-01,62.220001,64.330002,61.380001,61.570000,61.570000,289743
2017-04-02,61.570000,62.400002,59.150002,59.250000,59.250000,485652
2017-04-03,59.250000,63.810001,59.250000,59.259998,59.259998,399411
2017-04-04,59.259998,60.450001,57.520000,59.549999,59.549999,228772
2017-04-05,59.549999,61.500000,57.790001,59.990002,59.990002,256728
2017-04-06,59.990002,64.000000,54.009998,59.310001,59.310001,410195
2017-04-07,59.310001,62.840000,55.540001,60.560001,60.560001,389703
2017-04-08,60.560001,66.440002,58.130001,63.410000,63.410000,464022
2017-04-09,63.410000,78.949997,62.820000,63.480000,63.480000,1782439
2017-04-10,63.480000,70.239998,62.529999,64.860001,64.860001,819678
2017-04-11,64.860001,66.639999,60.029999,61.779999,61.779999,360161
2017-04-12,61.779999,64.860001,60.930000,62.320000,62.320000,481568
2017-04-13,62.320000,65.010002,59.279999,64.129997,64.129997,581592
2017-04-14,64.129997,73.510002,63.279999,72.089996,72.089996,1141662
2017-04-15,72.089996,77.500000,62.000000,75.239998,75.239998,1268771
2017-04-16,75.239998,75.239998,70.000000,71.000000,71.000000,501897
2017-04-17,71.000000,72.349998,69.000000,69.660004,69.660004,366417
2017-04-18,69.660004,72.500000,69.290001,69.709999,69.709999,813597
2017-04-19,69.709999,72.040001,69.400002,70.000000,70.000000,605517
2017-04-20,70.000000,70.500000,65.629997,65.959999,65.959999,572633
2017-04-21,65.959999,70.169998,65.959999,68.830002,68.830002,586508
2017-04-22,68.830002,69.669998,67.209999,68.000000,68.000000,286103
2017-04-23,68.000000,69.150002,66.889999,68.529999,68.529999,328365
2017-04-24,68.529999,69.639999,66.879997,67.580002,67.580002,236019
2017-04-25,67.580002,70.000000,67.580002,69.900002,69.900002,247474
2017-04-26,69.900002,75.889999,69.080002,72.500000,72.500000,1390329
2017-04-27,72.500000,81.000000,71.669998,78.400002,78.400002,832295
2017-04-28,78.400002,88.660004,77.050003,85.000000,85.000000,1050311
2017-04-29,85.000000,98.599998,83.209999,96.000000,96.000000,1318842
2017-04-30,96.000000,100.720001,86.660004,92.720001,92.720001,1918476
2017-05-01,92.720001,108.000000,76.000000,87.059998,87.059998,3165721
2017-05-02,87.059998,95.900002,86.309998,93.500000,93.500000,1854539
2017-05-03,93.500000,95.000000,86.000000,92.930000,92.930000,1913614
2017-05-04,92.930000,103.680000,90.010002,98.750000,98.750000,1740190
2017-05-05,98.750000,113.500000,97.050003,100.250000,100.250000,1867859
2017-05-06,100.250000,109.000000,100.250000,105.320000,105.320000,1064268
2017-05-07,105.320000,107.089996,90.000000,95.000000,95.000000,1276417
2017-05-08,95.000000,108.500000,95.000000,103.250000,103.250000,1201683
2017-05-09,103.250000,103.970001,85.010002,94.389999,94.389999,1762434
2017-05-10,94.389999,102.000000,92.000000,96.889999,96.889999,917972
2017-05-11,96.889999,99.709999,92.000000,93.519997,93.519997,707556
2017-05-12,93.519997,101.800003,93.489998,96.519997,96.519997,725672
2017-05-13,96.519997,99.000000,93.000000,95.750000,95.750000,376677
2017-05-14,95.750000,98.000000,93.000000,95.949997,95.949997,393071
2017-05-15,95.949997,97.959999,92.660004,94.000000,94.000000,381016
2017-05-16,94.000000,95.199997,90.000000,91.320000,91.320000,302422
2017-05-17,91.320000,95.650002,86.000000,92.970001,92.970001,375871
2017-05-18,92.970001,95.900002,87.180000,94.269997,94.269997,648057
2017-05-19,94.269997,107.410004,94.269997,103.820000,103.820000,1232785
2017-05-20,103.820000,108.860001,103.570000,104.849998,104.849998,558045
2017-05-21,104.849998,122.230003,103.129997,118.339996,118.339996,1437479
2017-05-22,118.339996,300.000000,99.989998,198.770004,198.770004,11126473
2017-05-23,198.770004,298.799988,188.110001,231.789993,231.789993,7595502
2017-05-24,231.789993,284.899994,225.000000,232.199997,232.199997,5518680
2017-05-25,232.199997,271.950012,192.279999,216.740005,216.740005,6123257
2017-05-26,216.740005,249.809998,156.679993,200.000000,200.000000,4824296
2017-05-27,200.000000,205.059998,131.270004,180.990005,180.990005,5186057
2017-05-28,180.990005,211.000000,177.910004,190.419998,190.419998,3008300
2017-05-29,190.419998,209.929993,182.000000,201.960007,201.960007,2683580
2017-05-30,201.960007,249.000000,201.110001,223.729996,223.729996,4610516
2017-05-31,223.729996,249.000000,223.729996,231.360001,231.360001,2955256
2017-06-01,231.360001,269.000000,228.000000,245.729996,245.729996,3166940
2017-06-02,245.729996,258.000000,237.710007,237.830002,237.830002,1806440
2017-06-03,237.830002,244.660004,220.130005,225.940002,225.940002,1602345
2017-06-04,225.940002,242.929993,219.830002,238.869995,238.869995,1206565
2017-06-05,238.869995,273.100006,231.949997,246.460007,246.460007,3973251
2017-06-06,246.460007,298.010010,240.820007,256.799988,256.799988,3933026
2017-06-07,256.799988,325.920013,253.580002,264.690002,264.690002,7924436
2017-06-08,264.690002,289.910004,259.899994,270.260010,270.260010,3372054
2017-06-09,270.260010,292.559998,253.440002,279.029999,279.029999,1951559
2017-06-10,279.029999,322.510010,275.920013,321.010010,321.010010,4522185
2017-06-11,321.010010,339.570007,299.630005,324.010010,324.010010,4637454
2017-06-12,324.010010,336.739990,250.990005,301.929993,301.929993,7871479
2017-06-13,301.929993,380.540009,301.179993,364.420013,364.420013,6172146
2017-06-14,364.420013,453.049988,324.500000,381.920013,381.920013,14912336
2017-06-15,381.920013,409.470001,275.820007,394.769989,394.769989,15027992
2017-06-16,394.769989,404.769989,359.609985,381.029999,381.029999,8306660
2017-06-17,381.029999,405.390015,355.450012,394.209991,394.209991,6418545
2017-06-18,394.209991,398.179993,361.920013,369.010010,369.010010,4657910
2017-06-19,369.010010,406.690002,338.079987,401.679993,401.679993,3655011
2017-06-20,401.679993,439.350006,397.070007,410.679993,410.679993,8722119
2017-06-21,410.679993,417.690002,346.329987,381.339996,381.339996,5931988
2017-06-22,381.339996,403.720001,363.019989,379.230011,379.230011,3607029
2017-06-23,379.230011,409.369995,373.059998,374.679993,374.679993,1828336
2017-06-24,374.679993,389.820007,338.390015,351.350006,351.350006,2505405
2017-06-25,351.350006,351.899994,285.809998,313.920013,313.920013,3997530
2017-06-26,313.920013,333.529999,245.190002,295.920013,295.920013,6909838
2017-06-27,295.920013,360.959991,266.049988,335.579987,335.579987,8941235
2017-06-28,335.579987,344.200012,312.989990,336.910004,336.910004,5089252
2017-06-29,336.910004,343.230011,304.890015,313.570007,313.570007,6502176
2017-06-30,313.570007,317.769989,287.829987,291.720001,291.720001,4864190
2017-07-01,291.720001,297.950012,258.709991,275.390015,275.390015,4093734
2017-07-02,275.390015,297.959991,258.670013,293.630005,293.630005,4254616
2017-07-03,293.630005,294.790009,276.500000,288.910004,288.910004,4099334
2017-07-04,288.910004,298.350006,274.540009,281.630005,281.630005,4753916
2017-07-05,281.630005,286.920013,266.950012,282.440002,282.440002,3741289
2017-07-06,282.440002,295.119995,273.230011,285.910004,285.910004,4600715
2017-07-07,285.910004,290.079987,246.160004,248.059998,248.059998,5082300
2017-07-08,248.059998,250.429993,231.259995,249.800003,249.800003,3571899
2017-07-09,249.800003,262.779999,241.240005,241.429993,241.429993,2882997
2017-07-10,241.429993,242.649994,179.500000,196.089996,196.089996,5966669
2017-07-11,196.089996,206.559998,167.649994,176.759995,176.759995,6856401
2017-07-12,176.759995,221.059998,163.300003,211.399994,211.399994,4570202
2017-07-13,211.399994,219.839996,184.869995,194.589996,194.589996,2569022
2017-07-14,194.589996,196.940002,165.570007,177.059998,177.059998,2228795
2017-07-15,177.059998,178.449997,155.380005,160.339996,160.339996,2688992
2017-07-16,160.339996,166.729996,138.119995,163.339996,163.339996,4419206
2017-07-17,163.339996,181.289993,147.600006,179.210007,179.210007,4313454
2017-07-18,179.210007,225.229996,168.639999,200.070007,200.070007,7066793
2017-07-19,200.070007,218.309998,177.440002,181.229996,181.229996,5436517
2017-07-20,181.229996,217.880005,180.759995,209.580002,209.580002,6369271
2017-07-21,209.580002,217.000000,197.470001,203.649994,203.649994,3724598
2017-07-22,203.649994,235.759995,200.380005,218.970001,218.970001,2571824
2017-07-23,218.970001,227.850006,207.770004,211.880005,211.880005,4906286
2017-07-24,211.880005,213.949997,207.630005,210.779999,210.779999,3331000
2017-07-25,210.779999,211.869995,176.610001,186.699997,186.699997,6188593
2017-07-26,186.699997,190.419998,174.850006,189.179993,189.179993,5243696
2017-07-27,189.179993,192.419998,181.869995,186.740005,186.740005,3495017
2017-07-28,186.740005,190.759995,172.259995,175.500000,175.500000,4026018
2017-07-29,175.500000,187.610001,165.559998,186.020004,186.020004,3458582
2017-07-30,186.020004,186.279999,172.710007,173.539993,173.539993,2970981
2017-07-31,173.539993,177.550003,166.910004,172.289993,172.289993,3186139
2017-08-01,172.289993,194.699997,170.800003,189.889999,189.889999,5478319
2017-08-02,189.889999,210.369995,182.360001,188.699997,188.699997,5039904
2017-08-03,188.699997,191.320007,182.630005,187.940002,187.940002,3099793
2017-08-04,187.940002,190.889999,184.240005,186.639999,186.639999,3027654
2017-08-05,186.639999,213.979996,184.229996,205.529999,205.529999,6739992
2017-08-06,205.529999,214.039993,200.240005,208.119995,208.119995,4086326
2017-08-07,208.119995,211.339996,204.169998,208.399994,208.399994,4952662
2017-08-08,208.399994,259.029999,207.020004,247.889999,247.889999,10043926
2017-08-09,247.889999,261.709991,225.029999,241.860001,241.860001,11215398
2017-08-10,241.860001,248.449997,231.279999,231.750000,231.750000,5958112
2017-08-11,231.750000,236.279999,225.339996,235.300003,235.300003,4839779
2017-08-12,235.300003,236.779999,217.820007,223.229996,223.229996,5226898
2017-08-13,223.229996,225.250000,195.059998,213.470001,213.470001,4846320
2017-08-14,213.470001,217.990005,202.360001,210.690002,210.690002,4716323
2017-08-15,210.690002,213.429993,198.389999,212.029999,212.029999,5574675
2017-08-16,212.029999,219.139999,205.100006,217.240005,217.240005,3979828
2017-08-17,217.240005,218.240005,205.610001,208.899994,208.899994,4449648
2017-08-18,208.899994,211.809998,199.100006,200.009995,200.009995,4565949
2017-08-19,200.009995,247.399994,190.949997,232.809998,232.809998,10726071
2017-08-20,232.809998,252.509995,224.000000,240.050003,240.050003,8587936
2017-08-21,240.050003,258.100006,230.039993,237.279999,237.279999,9173034
2017-08-22,237.279999,239.740005,207.149994,226.029999,226.029999,6733539
2017-08-23,226.029999,239.929993,223.460007,227.679993,227.679993,5849681
2017-08-24,227.679993,231.869995,223.910004,227.479996,227.479996,3399462
2017-08-25,227.479996,256.859985,227.050003,237.899994,237.899994,7558279
2017-08-26,237.899994,300.109985,235.750000,299.630005,299.630005,18218046
2017-08-27,299.630005,299.850006,265.000000,273.779999,273.779999,9147522
2017-08-28,273.779999,281.910004,254.910004,276.170013,276.170013,9977445
2017-08-29,276.170013,277.190002,264.470001,270.040009,270.040009,7813900
2017-08-30,270.040009,281.299988,268.320007,275.179993,275.179993,7352709
2017-08-31,275.179993,287.750000,271.600006,286.489990,286.489990,7516714
2017-09-01,286.489990,312.250000,282.859985,306.359985,306.359985,13935080
2017-09-02,306.359985,311.290009,232.199997,251.869995,251.869995,14393733
2017-09-03,251.869995,270.970001,241.169998,262.720001,262.720001,10400413
2017-09-04,262.720001,263.890015,199.779999,219.899994,219.899994,12486590
2017-09-05,219.899994,238.750000,197.929993,229.779999,229.779999,8112985
2017-09-06,229.779999,250.419998,226.419998,247.509995,247.509995,8271627
2017-09-07,247.509995,252.169998,235.570007,248.110001,248.110001,9284725
2017-09-08,248.110001,248.600006,212.089996,220.970001,220.970001,10716282
2017-09-09,220.970001,223.470001,209.259995,219.250000,219.250000,8023020
2017-09-10,219.250000,227.550003,198.429993,217.270004,217.270004,10478919
2017-09-11,217.270004,222.429993,210.009995,213.690002,213.690002,6506891
2017-09-12,213.690002,224.949997,205.039993,209.710007,209.710007,8601790
2017-09-13,209.710007,211.660004,182.690002,198.929993,198.929993,12070939
2017-09-14,198.929993,206.830002,161.020004,161.929993,161.929993,14776009
2017-09-15,161.929993,192.539993,142.580002,187.020004,187.020004,14473592
2017-09-16,187.020004,190.779999,168.910004,179.360001,179.360001,5226252
2017-09-17,179.360001,180.399994,168.490005,177.039993,177.039993,5638986
2017-09-18,177.039993,196.600006,176.910004,195.020004,195.020004,7849028
2017-09-19,195.020004,197.059998,184.089996,188.500000,188.500000,6426715
2017-09-20,188.500000,194.009995,183.660004,188.250000,188.250000,4063971
2017-09-21,188.250000,191.820007,174.880005,175.410004,175.410004,6363256
2017-09-22,175.410004,204.690002,175.059998,196.119995,196.119995,15191074
2017-09-23,196.119995,216.399994,192.279999,204.830002,204.830002,10891298
2017-09-24,204.830002,208.199997,199.660004,205.570007,205.570007,4588775
2017-09-25,205.570007,235.270004,201.529999,231.300003,231.300003,13711393
2017-09-26,231.300003,235.710007,228.850006,232.130005,232.130005,5965599
2017-09-27,232.130005,298.089996,229.729996,286.720001,286.720001,48320834
2017-09-28,286.720001,428.420013,281.540009,311.190002,311.190002,129932039
2017-09-29,311.190002,312.250000,270.279999,289.829987,289.829987,33621408
2017-09-30,289.829987,294.859985,275.820007,278.000000,278.000000,14276449
2017-10-01,278.000000,280.380005,264.760010,265.540009,265.540009,8272787
2017-10-02,265.540009,278.529999,253.820007,257.000000,257.000000,14352589
2017-10-03,257.000000,261.119995,236.729996,252.649994,252.649994,11360329
2017-10-04,252.649994,253.509995,236.179993,237.309998,237.309998,6699836
2017-10-05,237.309998,267.269989,227.070007,256.029999,256.029999,15488990
2017-10-06,256.029999,274.640015,252.429993,257.950012,257.950012,11968172
2017-10-07,257.950012,259.709991,244.460007,254.000000,254.000000,7470652
2017-10-08,254.000000,257.589996,241.009995,242.190002,242.190002,6725097
2017-10-09,242.190002,243.529999,223.479996,229.389999,229.389999,8902807
2017-10-10,229.389999,243.350006,225.960007,234.529999,234.529999,7349921
2017-10-11,234.529999,239.630005,231.119995,236.240005,236.240005,3984708
2017-10-12,236.240005,237.500000,226.029999,226.919998,226.919998,7671451
2017-10-13,226.919998,253.619995,221.369995,238.929993,238.929993,15275644
2017-10-14,238.929993,242.699997,237.050003,239.660004,239.660004,4488999
2017-10-15,239.660004,240.350006,227.380005,232.289993,232.289993,5949593
2017-10-16,232.380005,236.399994,229.830002,233.250000,233.250000,4641112
2017-10-17,233.250000,249.309998,227.699997,229.990005,229.990005,12919912
2017-10-18,229.970001,233.580002,214.289993,228.410004,228.410004,6993454
2017-10-19,228.460007,238.770004,224.169998,230.080002,230.080002,6877736
2017-10-20,230.100006,234.350006,221.289993,221.360001,221.360001,6010224
2017-10-21,221.360001,223.039993,207.360001,211.800003,211.800003,7446266
2017-10-22,211.899994,219.220001,207.750000,213.080002,213.080002,5008455
2017-10-23,212.960007,213.270004,199.199997,204.880005,204.880005,6993259
2017-10-24,204.860001,227.160004,201.779999,214.860001,214.860001,9440959
2017-10-25,214.880005,227.600006,207.080002,216.300003,216.300003,9149273
2017-10-26,216.270004,236.830002,215.710007,233.330002,233.330002,8628574
2017-10-27,233.600006,256.369995,222.369995,243.529999,243.529999,63509585
2017-10-28,243.529999,244.759995,228.589996,228.860001,228.860001,8716350
2017-10-29,228.789993,239.229996,223.020004,233.160004,233.160004,11231816
2017-10-30,233.149994,245.410004,229.970001,239.750000,239.750000,10457233
2017-10-31,239.690002,239.820007,230.339996,232.119995,232.119995,6813678
2017-11-01,232.440002,233.320007,218.699997,221.210007,221.210007,10545015
2017-11-02,221.190002,222.500000,209.779999,216.679993,216.679993,10311217
2017-11-03,216.639999,240.440002,214.539993,231.160004,231.160004,13392063
2017-11-04,231.050003,234.460007,223.720001,229.839996,229.839996,7367143
2017-11-05,229.809998,231.869995,223.699997,224.970001,224.970001,7993604
2017-11-06,224.949997,236.669998,221.080002,227.199997,227.199997,10311063
2017-11-07,227.289993,243.779999,226.229996,238.479996,238.479996,12902149
2017-11-08,238.339996,251.830002,236.270004,249.710007,249.710007,15400452
2017-11-09,249.710007,271.070007,242.789993,260.769989,260.769989,25515465
2017-11-10,260.779999,273.609985,228.330002,235.850006,235.850006,27258605
2017-11-11,235.929993,268.940002,233.990005,252.610001,252.610001,17573689
2017-11-12,252.690002,281.040009,229.509995,280.929993,280.929993,28304317
2017-11-13,281.200012,294.489990,253.119995,263.170013,263.170013,26860170
2017-11-14,263.160004,275.279999,260.670013,269.149994,269.149994,12337190
2017-11-15,269.179993,294.920013,268.839996,287.589996,287.589996,21152237
2017-11-16,287.529999,320.799988,285.220001,295.230011,295.230011,42443115
2017-11-17,295.130005,297.100006,281.230011,290.309998,290.309998,13347844
2017-11-18,290.390015,304.459991,284.929993,297.239990,297.239990,14708744
2017-11-19,297.269989,303.000000,294.220001,299.660004,299.660004,12076482
2017-11-20,299.989990,306.640015,296.790009,303.859985,303.859985,13276353
2017-11-21,303.720001,309.850006,281.140015,289.519989,289.519989,21696581
2017-11-22,289.559998,321.869995,289.459991,318.260010,318.260010,27984266
2017-11-23,318.350006,321.029999,301.250000,309.630005,309.630005,25042740
